pair,count,%,raw,raw%
za,74,0.07400,900003,0.07380
pm,70,0.07000,846836,0.06944
xp,70,0.07000,845431,0.06933
rv,69,0.06900,839045,0.06881
ju,69,0.06900,834187,0.06841
rl,67,0.06700,815945,0.06691
aw,67,0.06700,806486,0.06614
ze,62,0.06200,749290,0.06145
ft,61,0.06100,740844,0.06075
gn,61,0.06100,739638,0.06065
ph,59,0.05900,719131,0.05897
ys,59,0.05900,712328,0.05841
sm,55,0.05500,665044,0.05454
vo,54,0.05400,654678,0.05369
dd,53,0.05300,645429,0.05293
cy,53,0.05300,644138,0.05282
tw,53,0.05300,641486,0.05260
hr,53,0.05300,640488,0.05252
tl,51,0.05100,617408,0.05063
oa,50,0.05000,607204,0.04979
ye,50,0.05000,606689,0.04975
br,50,0.05000,597757,0.04902
xt,49,0.04900,594406,0.04874
oi,49,0.04900,587164,0.04815
ny,47,0.04700,570977,0.04682
eo,46,0.04600,552706,0.04532
ey,46,0.04600,552342,0.04529
je,46,0.04600,548750,0.04500
sy,45,0.04500,544559,0.04466
tm,44,0.04400,532821,0.04369
bs,42,0.04200,502340,0.04119
ck,41,0.04100,496408,0.04071
sl,41,0.04100,495036,0.04060
fl,36,0.03600,437065,0.03584
ps,36,0.03600,428987,0.03518
dg,35,0.03500,424381,0.03480
